order_id,payment_sequential,payment_type,payment_installments,payment_value
575689,1,boleto,1,153.77
575689,2,voucher,1,3243.37
808751,1,voucher,1,3648.23
362516,1,boleto,1,875.37
929404,1,voucher,1,1712.56
920807,1,credit_card,3,42.48
760786,1,voucher,1,3362.19
884011,1,voucher,1,894.5
884011,2,credit_card,12,587.63
884011,3,debit_card,1,1352.77
544491,1,credit_card,1,5095.07
129194,1,boleto,1,1493.61
354256,1,voucher,1,961.03
307556,1,debit_card,1,4476.22
236962,1,voucher,1,1060.92
270783,1,voucher,1,847.39
313086,1,debit_card,1,2247.14
583973,1,credit_card,6,2589.31
766843,1,boleto,1,1880.4
552209,1,debit_card,1,2381.41
953902,1,voucher,1,3730.08
293627,1,voucher,1,2306.08
587303,1,debit_card,1,2957.0
676944,1,credit_card,3,1519.51
676944,2,boleto,1,143.81
676944,3,debit_card,1,1511.21
473376,1,boleto,1,3369.21
427882,1,credit_card,3,111.39
134055,1,credit_card,1,2752.99
535328,1,debit_card,1,6263.76
610621,1,debit_card,1,6353.17
337041,1,boleto,1,752.16
625723,1,credit_card,1,4661.37
910499,1,debit_card,1,1408.35
713440,1,voucher,1,3900.82
172345,1,credit_card,6,4011.45
255093,1,voucher,1,1696.07
645200,1,voucher,1,2053.35
603701,1,debit_card,1,4699.93
995398,1,debit_card,1,1833.25
212187,1,boleto,1,4088.48
218555,1,credit_card,12,6429.24
403922,1,credit_card,3,2259.28
705834,1,boleto,1,3398.73
193858,1,debit_card,1,1268.63
464948,1,credit_card,3,6183.11
788232,1,credit_card,6,3785.89
103098,1,debit_card,1,1459.91
103098,2,debit_card,1,241.78
103098,3,voucher,1,2300.88
313288,1,voucher,1,1506.05
372481,1,boleto,1,4515.91
260749,1,voucher,1,217.63
415010,1,credit_card,3,2406.29
415010,2,debit_card,1,710.56
415010,3,debit_card,1,2144.34
336301,1,debit_card,1,28.86
207070,1,credit_card,6,463.48
732263,1,debit_card,1,5114.24
396002,1,debit_card,1,2784.64
647148,1,credit_card,3,1299.01
833845,1,debit_card,1,4489.79
687235,1,credit_card,3,611.85
261113,1,debit_card,1,941.24
578746,1,voucher,1,4238.87
157714,1,voucher,1,2888.16
255941,1,voucher,1,2912.16
154931,1,debit_card,1,5890.73
957697,1,debit_card,1,1199.15
846828,1,voucher,1,4498.23
416164,1,voucher,1,1847.5
195164,1,boleto,1,3213.65
737282,1,voucher,1,5377.07
619214,1,debit_card,1,1151.81
265354,1,voucher,1,4259.21
426483,1,debit_card,1,3236.04
432442,1,credit_card,3,846.86
990078,1,credit_card,12,738.27
990078,2,voucher,1,1294.9
875246,1,boleto,1,5443.12
710494,1,voucher,1,2228.53
331169,1,credit_card,6,5585.75
994770,1,voucher,1,2258.6
685394,1,credit_card,3,502.08
315260,1,boleto,1,1826.43
789004,1,boleto,1,4211.19
419500,1,boleto,1,3525.18
855084,1,credit_card,1,1989.3
845022,1,debit_card,1,515.32
536817,1,credit_card,1,3374.89
647914,1,debit_card,1,1566.6
632982,1,voucher,1,6184.93
185122,1,voucher,1,3021.11
419428,1,credit_card,3,644.88
525725,1,boleto,1,1370.9
140849,1,debit_card,1,1812.98
718732,1,voucher,1,2624.17
116231,1,debit_card,1,1451.13
843130,1,credit_card,12,813.83
232764,1,debit_card,1,672.54
232764,2,voucher,1,1619.66
352292,1,voucher,1,576.59
232942,1,debit_card,1,303.54
232942,2,credit_card,6,619.65
549665,1,boleto,1,3564.61
319686,1,credit_card,6,3510.01
395990,1,debit_card,1,80.16
633592,1,credit_card,1,206.39
259191,1,debit_card,1,7844.13
737915,1,credit_card,3,2499.35
855412,1,voucher,1,1246.19
810801,1,boleto,1,2019.83
676651,1,voucher,1,5613.49
473753,1,credit_card,12,6278.89
858831,1,debit_card,1,10496.81
824481,1,debit_card,1,1778.92
815237,1,debit_card,1,2287.68
252537,1,credit_card,6,1947.19
540692,1,voucher,1,2761.58
590812,1,debit_card,1,3167.49
778194,1,boleto,1,2724.31
538862,1,boleto,1,3532.82
897397,1,credit_card,3,4717.73
474168,1,boleto,1,3525.9
508859,1,debit_card,1,5275.02
662037,1,debit_card,1,3102.17
299137,1,boleto,1,1042.4
403660,1,debit_card,1,660.9
875286,1,boleto,1,5237.13
685130,1,voucher,1,2904.12
685130,2,debit_card,1,4120.21
674228,1,voucher,1,837.65
748469,1,boleto,1,5640.05
263683,1,credit_card,12,7018.81
426457,1,credit_card,12,4364.79
683781,1,boleto,1,1939.84
457409,1,boleto,1,528.92
964083,1,voucher,1,2867.85
634702,1,debit_card,1,2853.23
278064,1,credit_card,3,1700.58
481731,1,debit_card,1,200.28
443805,1,voucher,1,3280.44
153426,1,debit_card,1,2108.39
153426,2,voucher,1,2127.95
840514,1,voucher,1,1480.09
214461,1,credit_card,6,894.48
246307,1,voucher,1,5713.82
821224,1,credit_card,12,756.85
379946,1,debit_card,1,1717.82
468150,1,credit_card,3,155.2
147706,1,credit_card,6,1368.53
489451,1,voucher,1,3065.87
954275,1,boleto,1,2890.53
275132,1,debit_card,1,4333.34
140055,1,credit_card,12,1109.19
524731,1,credit_card,6,1815.11
122690,1,boleto,1,621.24
332987,1,boleto,1,3963.84
932567,1,boleto,1,2124.84
753584,1,boleto,1,1354.83
655473,1,credit_card,6,116.56
823060,1,debit_card,1,1955.33
524983,1,debit_card,1,184.83
846864,1,credit_card,12,2032.18
868762,1,credit_card,1,741.33
944864,1,debit_card,1,953.85
716868,1,boleto,1,4093.27
632765,1,debit_card,1,653.3
466477,1,credit_card,1,2453.34
183662,1,debit_card,1,1723.94
965634,1,boleto,1,2354.77
548611,1,credit_card,6,1128.71
548611,2,voucher,1,1352.65
374074,1,voucher,1,2043.33
117175,1,boleto,1,600.27
234388,1,voucher,1,5235.75
704832,1,debit_card,1,2091.26
842429,1,boleto,1,99.83
704323,1,voucher,1,3665.35
346482,1,voucher,1,1431.12
515912,1,voucher,1,72.23
632829,1,credit_card,1,106.43
632829,2,boleto,1,620.13
353871,1,debit_card,1,717.48
785992,1,debit_card,1,968.74
334198,1,voucher,1,1542.0
903572,1,credit_card,3,3182.33
525941,1,voucher,1,1290.05
312657,1,voucher,1,3014.96
751070,1,debit_card,1,447.05
208152,1,voucher,1,4993.46
579152,1,voucher,1,2027.92
155246,1,debit_card,1,5085.17
303430,1,voucher,1,4407.91
479054,1,boleto,1,2120.95
197131,1,debit_card,1,1849.81
732068,1,boleto,1,2982.9
422037,1,voucher,1,478.14
368049,1,boleto,1,4528.74
628346,1,voucher,1,6667.8
267413,1,credit_card,6,8791.52
437570,1,voucher,1,649.96
726402,1,voucher,1,772.23
743073,1,debit_card,1,1844.76
889573,1,voucher,1,3638.58
846826,1,voucher,1,1129.12
232097,1,debit_card,1,2350.69
577930,1,debit_card,1,945.84
559304,1,debit_card,1,4638.55
836123,1,credit_card,1,789.32
348544,1,boleto,1,1908.92
203543,1,boleto,1,2328.34
957610,1,debit_card,1,867.19
457236,1,voucher,1,908.52
576823,1,boleto,1,98.15
723493,1,voucher,1,2787.45
423168,1,debit_card,1,7488.84
835649,1,credit_card,1,993.29
520970,1,debit_card,1,1632.31
766438,1,voucher,1,1558.97
447474,1,boleto,1,4465.59
164338,1,debit_card,1,5150.41
185959,1,voucher,1,1575.9
185959,2,debit_card,1,32.19
185959,3,debit_card,1,5511.72
484762,1,credit_card,6,1435.52
199682,1,boleto,1,5910.19
998047,1,debit_card,1,4258.73
990173,1,credit_card,1,816.23
602053,1,voucher,1,2670.3
725560,1,credit_card,12,3605.83
768621,1,credit_card,6,4752.05
320349,1,boleto,1,2714.31
658761,1,voucher,1,1913.82
934332,1,debit_card,1,110.45
482421,1,boleto,1,3253.44
833192,1,credit_card,1,1914.64
953706,1,voucher,1,2594.39
386383,1,voucher,1,3293.26
149834,1,boleto,1,439.26
149834,2,debit_card,1,1297.33
264336,1,credit_card,3,2034.57
775767,1,debit_card,1,293.89
775767,2,debit_card,1,272.74
775767,3,debit_card,1,372.12
542941,1,boleto,1,785.4
297883,1,credit_card,1,248.6
176762,1,credit_card,6,108.92
136649,1,credit_card,6,2697.53
879092,1,credit_card,3,89.03
879092,2,debit_card,1,607.81
450118,1,debit_card,1,2776.39
514082,1,debit_card,1,1078.14
643786,1,voucher,1,808.73
647036,1,voucher,1,1690.44
140058,1,boleto,1,5767.66
862767,1,credit_card,3,2042.02
353463,1,boleto,1,1593.32
187444,1,voucher,1,3838.17
272752,1,voucher,1,2767.05
501443,1,credit_card,12,4216.11
775752,1,credit_card,12,4781.94
416208,1,voucher,1,3267.71
148953,1,credit_card,6,680.15
840968,1,debit_card,1,2508.38
840968,2,boleto,1,2527.79
144017,1,boleto,1,4621.66
955352,1,boleto,1,2562.69
677495,1,credit_card,1,3031.67
497400,1,credit_card,12,1847.52
787097,1,credit_card,3,2436.61
712528,1,debit_card,1,1526.12
914940,1,voucher,1,1667.89
914940,2,boleto,1,1802.14
242592,1,debit_card,1,2326.82
200389,1,boleto,1,273.26
563495,1,credit_card,1,3360.27
439633,1,debit_card,1,448.43
113823,1,credit_card,6,3361.99
447028,1,voucher,1,1886.48
697410,1,credit_card,1,2063.52
309307,1,voucher,1,3582.88
249669,1,boleto,1,5856.11
405776,1,boleto,1,2641.26
262719,1,credit_card,1,2579.84
262719,2,debit_card,1,3164.4
614770,1,voucher,1,675.74
819925,1,credit_card,1,238.1
901914,1,credit_card,6,795.6
901914,2,voucher,1,141.96
901914,3,credit_card,6,1281.7
746231,1,voucher,1,1244.26
777872,1,debit_card,1,2779.69
548321,1,credit_card,12,6273.27
531871,1,debit_card,1,1867.19
268741,1,voucher,1,442.27
522480,1,voucher,1,4779.65
583773,1,boleto,1,3147.6
612914,1,credit_card,12,2152.71
879900,1,debit_card,1,3435.6
744739,1,boleto,1,1207.51
386242,1,credit_card,3,5490.47
601794,1,debit_card,1,496.07
601794,2,credit_card,12,525.12
601794,3,boleto,1,2407.85
833139,1,voucher,1,3718.04
283700,1,voucher,1,647.59
921762,1,credit_card,6,852.64
850952,1,voucher,1,1367.92
229572,1,voucher,1,1232.38
229572,2,debit_card,1,727.07
229572,3,debit_card,1,2592.66
634066,1,debit_card,1,3227.36
666105,1,debit_card,1,4771.57
495932,1,boleto,1,5100.65
714795,1,credit_card,12,1560.72
794600,1,boleto,1,5397.16
738795,1,credit_card,3,1286.8
738795,2,voucher,1,1604.0
229212,1,credit_card,1,6016.98
842518,1,voucher,1,1969.68
874590,1,credit_card,3,31.04
337328,1,boleto,1,56.52
849453,1,debit_card,1,7109.71
778322,1,voucher,1,1062.53
800787,1,credit_card,1,2921.96
761726,1,voucher,1,2484.37
781297,1,boleto,1,443.4
781297,2,debit_card,1,1471.72
781297,3,boleto,1,2243.51
645586,1,debit_card,1,4122.88
831789,1,debit_card,1,192.13
835229,1,debit_card,1,2032.54
244142,1,boleto,1,2800.31
511430,1,debit_card,1,2962.3
205931,1,boleto,1,5168.58
403010,1,credit_card,12,2680.68
992434,1,voucher,1,1794.75
589766,1,voucher,1,2324.89
276520,1,voucher,1,874.51
915953,1,credit_card,1,1756.79
915953,2,credit_card,12,1394.55
915953,3,credit_card,3,2082.91
873110,1,credit_card,3,1925.43
902989,1,boleto,1,689.89
820281,1,boleto,1,8237.6
891282,1,debit_card,1,33.99
891282,2,credit_card,1,75.68
367604,1,credit_card,3,1613.41
419592,1,boleto,1,2237.09
108830,1,credit_card,1,4809.22
660312,1,boleto,1,2229.0
281450,1,debit_card,1,3771.09
437389,1,voucher,1,3240.92
880566,1,debit_card,1,2092.14
891440,1,credit_card,6,784.7
130274,1,debit_card,1,1188.26
759713,1,credit_card,1,1434.29
444011,1,voucher,1,4503.69
116426,1,credit_card,1,1030.17
527213,1,boleto,1,3356.71
748805,1,credit_card,3,813.53
301308,1,voucher,1,765.79
653773,1,boleto,1,2521.53
578738,1,debit_card,1,1944.05
356955,1,voucher,1,3595.15
560425,1,boleto,1,630.14
346210,1,debit_card,1,1144.04
694700,1,boleto,1,670.37
694700,2,debit_card,1,1166.75
988034,1,boleto,1,4120.83
812610,1,boleto,1,1910.24
114169,1,voucher,1,539.79
230744,1,voucher,1,1939.8
614423,1,debit_card,1,5219.77
545301,1,boleto,1,1971.67
583231,1,debit_card,1,2153.27
275129,1,boleto,1,524.53
552713,1,debit_card,1,30.69
552713,2,credit_card,1,269.87
552713,3,credit_card,1,584.1
932395,1,voucher,1,7690.54
551655,1,voucher,1,2413.25
803685,1,voucher,1,4134.75
225499,1,debit_card,1,2427.86
696993,1,credit_card,1,753.68
924917,1,voucher,1,573.97
924917,2,voucher,1,1195.35
581042,1,boleto,1,1233.74
517598,1,boleto,1,1247.98
313056,1,voucher,1,3074.88
496835,1,boleto,1,638.37
496835,2,voucher,1,689.61
397716,1,debit_card,1,1381.17
594121,1,boleto,1,195.73
594121,2,voucher,1,87.78
594121,3,boleto,1,2870.04
528400,1,debit_card,1,3566.17
222197,1,credit_card,6,3797.5
855763,1,boleto,1,4897.57
190727,1,credit_card,6,2439.09
527055,1,credit_card,3,1168.71
560755,1,credit_card,3,2581.16
400300,1,voucher,1,875.64
653638,1,debit_card,1,3321.77
873885,1,credit_card,3,201.55
873885,2,debit_card,1,113.67
873885,3,boleto,1,434.6
423554,1,voucher,1,4231.24
326718,1,credit_card,1,2341.64
957990,1,voucher,1,1193.96
957990,2,boleto,1,402.81
957990,3,credit_card,1,988.61
504831,1,debit_card,1,2635.23
478967,1,debit_card,1,2593.14
752327,1,credit_card,1,1763.32
373836,1,debit_card,1,2553.75
928391,1,boleto,1,3505.83
422364,1,voucher,1,1176.47
968121,1,debit_card,1,1519.71
502732,1,debit_card,1,3734.33
382094,1,voucher,1,536.39
898151,1,voucher,1,6738.79
211064,1,credit_card,3,2023.18
490926,1,boleto,1,1756.18
900166,1,voucher,1,2891.47
372648,1,voucher,1,2301.52
996693,1,credit_card,6,111.74
617758,1,debit_card,1,1679.45
649874,1,voucher,1,3896.29
368921,1,voucher,1,209.32
368921,2,voucher,1,217.09
368921,3,voucher,1,512.55
977314,1,debit_card,1,619.41
450808,1,credit_card,12,1651.82
449614,1,debit_card,1,3068.85
799583,1,credit_card,1,2099.06
837231,1,voucher,1,824.68
739193,1,debit_card,1,2044.61
725181,1,credit_card,3,1334.91
617901,1,credit_card,12,876.19
377352,1,boleto,1,2076.11
294759,1,voucher,1,6.68
294759,2,debit_card,1,2126.18
604616,1,debit_card,1,47.03
419318,1,debit_card,1,675.65
483700,1,credit_card,12,1543.85
657414,1,credit_card,6,2757.24
998069,1,boleto,1,1401.02
698436,1,debit_card,1,1242.04
154778,1,debit_card,1,3696.14
228726,1,credit_card,6,1801.0
971809,1,voucher,1,3156.14
758338,1,voucher,1,193.86
851800,1,credit_card,1,808.82
851800,2,credit_card,6,899.72
962983,1,debit_card,1,4513.43
900743,1,debit_card,1,3621.56
165846,1,voucher,1,1378.68
406704,1,debit_card,1,271.63
583083,1,debit_card,1,970.25
915491,1,debit_card,1,631.56
160062,1,boleto,1,3399.49
214317,1,credit_card,1,1087.91
135454,1,debit_card,1,2436.18
147270,1,credit_card,12,2706.64
812221,1,credit_card,12,1666.14
346267,1,debit_card,1,2611.4
537416,1,debit_card,1,64.62
723824,1,debit_card,1,3537.92
335966,1,voucher,1,501.82
564179,1,credit_card,1,963.05
564179,2,boleto,1,2804.7
655870,1,debit_card,1,5988.71
998004,1,boleto,1,196.35
998004,2,boleto,1,793.38
326294,1,credit_card,1,9188.17
265600,1,debit_card,1,249.64
251888,1,boleto,1,4255.13
267512,1,voucher,1,4186.88
914590,1,debit_card,1,1843.47
225195,1,boleto,1,1725.94
740328,1,boleto,1,2821.48
224305,1,voucher,1,3579.32
161389,1,voucher,1,2022.67
721097,1,debit_card,1,2307.01
897822,1,debit_card,1,525.21
640536,1,voucher,1,676.11
684203,1,credit_card,1,546.6
926143,1,credit_card,1,145.36
926143,2,boleto,1,188.24
926143,3,voucher,1,790.01
774043,1,voucher,1,2876.94
606656,1,voucher,1,3562.91
853270,1,credit_card,6,4560.17
300875,1,boleto,1,2202.03
313269,1,voucher,1,882.07
761809,1,debit_card,1,3331.19
733212,1,boleto,1,2006.4
135009,1,voucher,1,3986.54
582910,1,debit_card,1,3914.31
997562,1,debit_card,1,5249.02
783459,1,debit_card,1,3271.74
953164,1,debit_card,1,4697.93
848806,1,boleto,1,690.09
848806,2,debit_card,1,3246.14
711553,1,voucher,1,1045.33
711553,2,voucher,1,1334.24
697630,1,voucher,1,604.24
544855,1,boleto,1,1645.26
279757,1,voucher,1,3755.66
279503,1,voucher,1,1580.51
974309,1,voucher,1,3692.61
332809,1,boleto,1,3070.73
145753,1,credit_card,1,6163.23
647879,1,boleto,1,876.84
198656,1,voucher,1,5130.62
221810,1,voucher,1,605.44
776556,1,credit_card,1,5051.07
778526,1,boleto,1,391.44
778526,2,debit_card,1,99.59
778526,3,boleto,1,342.37
211091,1,boleto,1,1854.25
278726,1,boleto,1,4836.93
854616,1,boleto,1,1722.48
993498,1,debit_card,1,2463.41
618819,1,credit_card,6,3003.3
650591,1,debit_card,1,2250.36
332858,1,voucher,1,4298.14
939903,1,credit_card,1,887.48
939903,2,voucher,1,1326.71
616152,1,boleto,1,3819.81
292374,1,boleto,1,1378.77
515215,1,voucher,1,235.49
515215,2,boleto,1,4643.44
882049,1,credit_card,1,2536.29
262583,1,debit_card,1,445.79
566301,1,boleto,1,2047.45
199534,1,credit_card,3,3993.86
282710,1,credit_card,6,3783.88
902959,1,credit_card,6,604.95
711164,1,credit_card,1,1791.23
473711,1,credit_card,6,547.69
